Version, Version Name, Name, Age, Revisions, Bugfix, LOCs, LOCs Touched, LOCs Added, Churn, Avg. Churn, Authors Number, Average Change Set, Buggy
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DelegatingQueryCache.java,2,0,0,196,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/ExpirationEvent.java,2,0,0,59,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/ExpirationListener.java,2,0,0,31,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/QueryCache.java,2,0,0,123,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/QueryCacheStoreQuery.java,2,0,0,565,0,0,0,0,3,0,true
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/QueryKey.java,2,0,0,421,0,0,0,0,3,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/QueryResult.java,2,0,0,59,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/TypesChangedEvent.java,2,0,0,47,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/TypesChangedListener.java,2,0,0,31,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/ee/AbstractManagedRuntime.java,2,0,0,36,0,0,0,0,1,0,true
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/ee/AutomaticManagedRuntime.java,2,0,0,226,0,0,0,0,3,0,true
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/ee/InvocationManagedRuntime.java,2,0,0,82,0,0,0,0,3,0,true
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/ee/JNDIManagedRuntime.java,2,0,0,70,0,0,0,0,4,0,true
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/ee/ManagedRuntime.java,2,0,0,62,0,0,0,0,3,0,true
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/ee/RegistryManagedRuntime.java,2,0,0,155,0,0,0,0,2,0,true
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/ee/SunOneManagedRuntime.java,2,0,0,54,0,0,0,0,3,0,true
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/ee/WASManagedRuntime.java,2,0,0,361,0,0,0,0,3,0,true
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/ee/WLSManagedRuntime.java,2,0,0,75,0,0,0,0,3,0,true
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/ApplicationIdTool.java,2,0,0,1333,0,0,0,0,5,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/AttributeTranslator.java,2,0,0,30,0,0,0,0,1,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/CodeGenerator.java,2,0,0,555,0,0,0,0,3,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/DynamicPCHelper.java,2,0,0,29,0,0,0,0,1,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/DynamicPersistenceCapable.java,2,0,0,27,0,0,0,0,1,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/DynamicStorage.java,2,0,0,118,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/DynamicStorageGenerator.java,2,0,0,492,0,0,0,0,4,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/FieldConsumer.java,2,0,0,64,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/FieldManager.java,2,0,0,25,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/FieldSupplier.java,2,0,0,64,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/ManagedInstanceProvider.java,2,0,0,27,0,0,0,0,1,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCDataGenerator.java,2,0,0,982,0,0,0,0,4,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java,2,1,0,3993,15,14,13,13,8,11,true
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCRegistry.java,2,0,0,244,0,0,0,0,4,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCSubclassValidator.java,2,0,0,244,0,0,0,0,1,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PersistenceCapable.java,2,0,0,64,0,0,0,0,3,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/RedefinitionHelper.java,2,0,0,174,0,0,0,0,1,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/ReflectingPersistenceCapable.java,2,0,0,314,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/Reflection.java,2,1,0,670,49,42,32,32,5,3,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/RuntimeUnenhancedClasssesModes.java,2,0,0,30,0,0,0,0,1,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/StateManager.java,2,0,0,237,0,0,0,0,3,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/event/AbstractLifecycleListener.java,2,0,0,88,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/event/AbstractRemoteCommitProvider.java,2,0,0,60,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/event/AbstractTransactionListener.java,2,0,0,62,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/event/AttachListener.java,2,0,0,34,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/event/BeanLifecycleCallbacks.java,2,0,0,89,0,0,0,0,4,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/event/BeginTransactionListener.java,2,0,0,34,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/event/BrokerFactoryEvent.java,2,0,0,48,0,0,0,0,1,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/event/BrokerFactoryEventManager.java,2,0,0,47,0,0,0,0,1,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/event/BrokerFactoryListener.java,2,0,0,33,0,0,0,0,1,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/event/CallbackModes.java,2,0,0,47,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/event/ClearListener.java,2,0,0,35,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/event/DeleteListener.java,2,0,0,35,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/event/DetachListener.java,2,0,0,34,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/event/DirtyListener.java,2,0,0,43,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/event/EndTransactionListener.java,2,0,0,66,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/event/ExceptionOrphanedKeyAction.java,2,0,0,38,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/event/FlushTransactionListener.java,2,0,0,40,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/event/JMSRemoteCommitProvider.java,2,0,0,246,0,0,0,0,3,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/event/LifecycleCallbacks.java,2,0,0,38,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/event/LifecycleEvent.java,2,1,1,187,29,29,25,25,2,12,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/event/LifecycleEventManager.java,2,2,1,598,66,64,58,29,3,12,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/event/LifecycleListener.java,2,0,0,29,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/event/LoadListener.java,2,0,0,35,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/event/LogOrphanedKeyAction.java,2,0,0,97,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/event/MethodLifecycleCallbacks.java,2,0,0,137,0,0,0,0,4,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/event/NoneOrphanedKeyAction.java,2,0,0,34,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/event/OrphanedKeyAction.java,2,0,0,40,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/event/PersistListener.java,2,0,0,34,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/event/PostDeleteListener.java,0,1,0,31,33,33,31,31,1,13,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/event/PostPersistListener.java,0,1,0,31,33,33,31,31,1,13,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/event/RemoteCommitEvent.java,2,0,0,178,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/event/RemoteCommitEventManager.java,2,0,0,224,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/event/RemoteCommitListener.java,2,0,0,56,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/event/RemoteCommitProvider.java,2,0,0,57,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/event/SingleJVMRemoteCommitProvider.java,2,0,0,55,0,0,0,0,3,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/event/StoreListener.java,2,0,0,35,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/event/TCPRemoteCommitProvider.java,2,0,0,853,0,0,0,0,4,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/event/TransactionEvent.java,2,0,0,137,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/event/TransactionEventManager.java,2,0,0,119,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/event/TransactionListener.java,2,0,0,30,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/event/UpdateListener.java,0,1,0,39,42,42,39,39,1,13,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AbstractBrokerFactory.java,2,5,1,699,50,30,12,2,5,1,true
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AbstractFieldManager.java,2,0,0,90,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AbstractLockManager.java,2,0,0,71,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AbstractPCData.java,2,0,0,378,0,0,0,0,4,0,true
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AbstractPCResultObjectProvider.java,2,0,0,153,0,0,0,0,3,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AbstractStoreQuery.java,2,0,0,144,0,0,0,0,4,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AttachManager.java,2,2,2,306,64,32,52,26,4,3,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AttachStrategy.java,2,1,0,477,5,4,2,2,5,2,true
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AutoClear.java,2,0,0,35,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AutoDetach.java,2,0,0,41,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/Bootstrap.java,2,0,0,146,0,0,0,0,5,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/Broker.java,2,0,0,611,0,0,0,0,4,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerFactory.java,2,0,0,104,0,0,0,0,3,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerImpl.java,2,1,1,4318,3,2,1,1,9,12,true
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ClearFieldManager.java,2,0,0,64,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ConnectionRetainModes.java,2,0,0,41,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingBroker.java,2,0,0,1201,0,0,0,0,5,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingBrokerFactory.java,2,0,0,186,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingExtent.java,2,0,0,162,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingFetchConfiguration.java,2,1,0,424,11,1,8,8,4,5,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingQuery.java,2,0,0,570,0,0,0,0,3,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingResultList.java,2,0,0,383,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingSeq.java,2,0,0,118,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingStoreManager.java,2,0,0,163,0,0,0,0,4,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachManager.java,2,0,0,745,0,0,0,0,5,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachState.java,2,0,0,45,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachedStateAttachStrategy.java,2,0,0,180,0,0,0,0,3,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachedStateManager.java,2,1,1,811,3,2,1,1,7,3,true
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachedValueStateManager.java,2,0,0,471,0,0,0,0,4,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ECleanState.java,2,0,0,71,0,0,0,0,3,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ECopyState.java,2,0,0,70,0,0,0,0,3,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/EDeletedState.java,2,0,0,62,0,0,0,0,3,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/EDirtyState.java,2,0,0,74,0,0,0,0,3,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ENonTransState.java,2,0,0,65,0,0,0,0,3,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ExpressionStoreQuery.java,2,0,0,645,0,0,0,0,3,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/Extent.java,2,0,0,78,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ExtentImpl.java,2,0,0,304,0,0,0,0,4,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/FetchConfiguration.java,2,1,0,310,13,0,12,12,3,5,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/FetchConfigurationImpl.java,2,1,0,631,78,3,68,68,6,5,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/Filters.java,2,0,0,839,0,0,0,0,4,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/FinalizingBrokerImpl.java,2,0,0,39,0,0,0,0,3,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/FindCallbacks.java,2,0,0,40,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/HollowState.java,2,0,0,70,0,0,0,0,3,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/InMemorySavepointManager.java,2,0,0,59,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/InverseManager.java,2,0,0,366,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/LocalManagedRuntime.java,2,0,0,184,0,0,0,0,3,0,true
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/LockLevels.java,2,0,0,39,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/LockManager.java,2,0,0,100,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/MethodStoreQuery.java,2,0,0,233,0,0,0,0,3,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/NoneLockManager.java,2,0,0,37,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ObjectIdStateManager.java,2,0,0,590,0,0,0,0,5,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/OpCallbacks.java,2,0,0,51,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/OpenJPASavepoint.java,2,0,0,114,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/OpenJPAStateManager.java,2,0,0,425,0,0,0,0,4,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/OrderingMergedResultObjectProvider.java,2,0,0,96,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PCData.java,2,0,0,93,0,0,0,0,3,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PCDataImpl.java,2,0,0,270,0,0,0,0,4,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PCResultObjectProvider.java,2,0,0,39,0,0,0,0,3,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PCState.java,2,0,0,435,0,0,0,0,4,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PCleanState.java,2,0,0,70,0,0,0,0,3,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PDeletedFlushedState.java,2,0,0,36,0,0,0,0,3,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PDeletedState.java,2,0,0,78,0,0,0,0,3,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PDirtyState.java,2,0,0,77,0,0,0,0,3,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewDeletedState.java,2,0,0,76,0,0,0,0,3,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewFlushedDeletedFlushedState.java,2,0,0,35,0,0,0,0,3,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewFlushedDeletedState.java,2,0,0,78,0,0,0,0,3,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewProvisionalState.java,2,0,0,78,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewState.java,2,0,0,78,0,0,0,0,3,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNonTransDeletedState.java,2,0,0,66,0,0,0,0,3,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNonTransDirtyState.java,2,0,0,58,0,0,0,0,3,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNonTransNewState.java,2,0,0,53,0,0,0,0,3,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNonTransState.java,2,0,0,105,0,0,0,0,4,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/Query.java,2,0,0,163,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryContext.java,2,0,0,238,0,0,0,0,3,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryFlushModes.java,2,0,0,52,0,0,0,0,3,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryHints.java,2,0,0,29,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryImpl.java,2,0,0,1878,0,0,0,0,6,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryLanguages.java,2,0,0,64,0,0,0,0,4,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryOperations.java,2,0,0,47,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ROPStoreManager.java,2,0,0,72,0,0,0,0,3,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/RestoreState.java,2,0,0,39,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ResultPacker.java,2,0,0,328,0,0,0,0,4,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/SaveFieldManager.java,2,0,0,204,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/SavepointFieldManager.java,2,0,0,204,0,0,0,0,3,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/SavepointManager.java,2,0,0,36,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/Seq.java,2,0,0,65,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/SingleFieldManager.java,2,0,0,789,0,0,0,0,5,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java,2,3,2,2784,51,25,35,11,7,6,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StoreContext.java,2,0,0,381,0,0,0,0,4,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StoreManager.java,2,0,0,391,0,0,0,0,4,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StoreQuery.java,2,0,0,278,0,0,0,0,3,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TCleanState.java,2,0,0,54,0,0,0,0,3,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TDirtyState.java,2,0,0,62,0,0,0,0,3,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TLoadedState.java,2,0,0,37,0,0,0,0,3,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TimeSeededSeq.java,2,0,0,56,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TransferFieldManager.java,2,0,0,114,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TransientState.java,2,0,0,37,0,0,0,0,3,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/UUIDHexSeq.java,2,0,0,55,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/UUIDStringSeq.java,2,0,0,55,0,0,0,0,2,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/VersionAttachStrategy.java,2,3,3,349,44,41,34,11,6,6,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/VersionLockManager.java,2,0,0,127,0,0,0,0,4,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Abs.java,2,0,0,63,0,0,0,0,3,0,false
3,refs/tags/1.0.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AbstractExpressionBuilder.java,2,0,0,462,0,0,0,0,4,0,false
